categoria,descricao,ean,preco,titulo,url,titulo_cb,loja,titulo_pp,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Marca Consul Modelo CFS5VAR Tipo Fogão de piso Quantidade de bocas 5 bocas Acendimento Automático Material da mesa Vidro temperado Funcionamento glp - A conversão para gn precisa ser adaptada, conforme consta no manual do produto Tipo de queimadores Rápido e semi-rápido Manípulos removíveis Sim Tampa de vidro Não Capacidade do forno 96 litros Prateleiras do forno 01 prateleira deslizante Luz no forno Sim Forno autolimpante Não Acabamento do forno Limpa fácil Timer Não Grill Não Relógio Não Termostato Não Bandeja coletora de resíduos Não Forno duplo Não Válvula de segurança no forno Sim Pés Sim Altura 94,8 cm Largura 76,6 cm Profundidade 63,5 cm Peso 39 kg Eficiência energética A Potência dos queimadores Rápido: 2,5 kW Semi-rápido: 1,8 kW Consumo 0,128 kg/h Frequência 60 Hz Inmetro Sim Código de barras 7891129249608 Garantia do Produto 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante). Conteúdo da embalagem 01 Fogão e manual de instruções",7891129249608,"R$ 2.681,75",Fogão Consul 5 Bocas Cor Inox Mesa Vidro Temperado Bivolt,https://www.americanas.com.br/produto/2795198460,fogão consul 5 bocas cor inox mesa vidro temperado bivolt,americanas,Fogão Consul 5 Bocas Cor Inox Mesa Vidro Temperado Bivolt,0,0,0,1,2,0.2,1,3,0.06,4,0.25,0.005479452054794521
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fogão Piacere Vetro é estilo e praticidade em sua cozinha. Com design arrojado e desempenho gourmet, ele é a melhor escolha para quem procura eficiência no dia a dia com velocidade no preparo de receitas sem abrir mão de uma cozinha linda e moderna. Conta com Bordtec, mesa resistente de vidro temperado e botões com anel vermelho removível, forno de alta capacidade e grades robustas e duráveis, em ferro fundido, para proporcionar mais segurança. Equipado com forno de duas grades ajustáveis, luz e acendimento automático.Modelo: Piacere Vetro Cor: Branco PN:601230038Tipo de Gás: GLP Acabamento do interior do forno: Total Clean Capacidade do forno:81,6 litros Dimensões internas do forno (a x L x P):30,5 x 64,5 x 41,5 cm Tipo de acendimento: Acendimento automático total, na mesa e no forno01 Queimador Tripla Chama:3700 watts de potência 01 Queimador Família:2000 watts de potência 02 Queimadores Médios:1700 watts de potência 01 Queimador Auxiliar:1200 watts de potência Potência do queimador do forno:3000 watts de potência Luz no forno: sim. A lâmpada não acompanha na embalagem Grades do forno: Duas grades ajustáveisClassificação Eficiência Energética: A na mesa e no forno Voltagem: Bivolt Dimensões externas (a x L x P):91 x 75 x 62 cm Peso:32,2 KgConteúdo da Embalagem: 01 x Fogão; 01 x Manual de Instruções; Garantia:12 meses com a fabricante Fabricante: Mueller Dimensões (a x L x P):93,5 x 78 x 64 cm Peso:35 Kg Telefone de Atendimento:0800-747-1692/(11)2388-8213",7908156901789,"R$ 2.676,91",Fogão 5 Bocas à Gás Mueller Piacere Vetro Tripla Chama Branco Bivolt,https://www.americanas.com.br/produto/3644878628,fogão 5 bocas à gás mueller piacere vetro tripla chama branco bivolt,americanas,Fogão 5 Bocas à Gás Mueller Piacere Vetro Tripla Chama Branco Bivolt,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0027397260273972603
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fogão Brastemp BFS5N 5 Bocas possui Botões Removíveis com Exclusivo Aro Protetor que protege contra a entrada de sujeiras facilitando a limpeza. Além disso, conta com Trempes Duplas ainda mais robustas, estáveis e seguras. O Forno Ergonômico conta com um Vidro Removível Easy Open que permite a remoção do vidro utilizando as duas mãos, garantindo maior segurança e praticidade no momento da limpeza. E também possui Duas Prateleiras Deslizantes que asseguram maior facilidade para retirar os alimentos do forno. Imagens meramente ilustrativas.Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.Tome cuidado ao manusear o produto quando quente. Riscos de queimadura.",7891129264373,"R$ 1.879,00",Fogão Brastemp BFS5N 5 Bocas com Botões Removíveis e Exclusivo Aro Protetor Inox - Bivolt,https://www.americanas.com.br/produto/133666560,fogão brastemp bfs5n 5 bocas com botões removíveis e exclusivo aro protetor inox - bivolt,americanas,Fogão Brastemp BFS5N 5 Bocas com Botões Removíveis e Exclusivo Aro Protetor Inox  Bivolt,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fratello Vetro Preto: Beleza, Eficiência e Praticidade!O Fogão Fratello Vetro Preto Fosco da Mueller dá um toque bastante contemporâneo a sua cozinha e o mais legal do preto fosco é que ele combina com itens de outras cores sem nenhum problema. Conta com acabamento Bordtec na mesa, grades de aço esmaltado individuais com 6 pontos de apoio e o sistema exclusivo de encaixe das grades, queimador central Ultra Chama que agiliza o preparo de suas receitas. Possui acendimento automático total dos queimadores da mesa e do forno e painel inclinado, que oferece mais conforto no manuseio dos botões. Além disso, o Fogão Fratello Vetro possui um visor panorâmico para uma melhor visualização do interior do forno. E para facilitar ainda mais o seu dia a dia o Fratello Vetro possui forno com interior Total Clean, uma tecnologia que facilita a limpeza. Tudo para deixar seu dia a dia mais prático e seguro do jeito que você sempre sonhou!",7908156900379,"R$ 976,70",Fogão Mueller Fratello Vetro 5 Bocas Preto - Bivolt,https://www.americanas.com.br/produto/85431528,fogão mueller fratello vetro 5 bocas preto - bivolt,americanas,Fogão Mueller Fratello Vetro 5 Bocas Preto  Bivolt,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades. Imagens Meramente Ilustrativas.,7909569002223,"R$ 1.178,99",Fogão de Piso Continental FC5CB 5 Bocas Automático Branco com Mesa Compartimentada - Bivolt,https://www.americanas.com.br/produto/1661424425,fogão de piso continental fc5cb 5 bocas automático branco com mesa compartimentada - bivolt,americanas,Fogão de Piso Continental FC5CB 5 Bocas Automático Branco com Mesa Compartimentada  Bivolt,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.019178082191780823
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Ideal para deliciosas receitas com praticidade e economia. Por possuir queimadores industriais duplos, ela assa, grelha e cozinha em menos tempo que produtos convencionais de uso doméstico. Feita com estrutura em aço inox 304 escovado e grelha em ferro fundido, características que garantem a mais beleza e durabilidade na sua cozinha ou espaço gourmet. Modelo: 40008202 (Linha Gourmet) Alimentação: Gás glp (baixa pressão); Material: aço inox 304; Acabamento: escovado; Medidas de nicho para embutir (LxP): 68 x 40 cm; Medidas totais (AxLxC): 4 x 72 x 48 cm; Peso: 16 kg. Características: 02 Queimadores Industriais Duplos; Queimador 15 cm: consumo de 0,255 Kg/h, potência de 2,910 Kcal/h; Queimador 7 cm: consumo de 0,132 Kg/h, potência de 1,420 Kcal/h; Grelhas em Ferro Fundido de 30x30cm; Queimadores com 15x7cm cada um; Opera com gás glp, com válvula reguladora de baixa pressão (não fornecida com o equipamento).0",7894484683087,"R$ 2.334,71",Fogão 2 Bocas Guindani Com Queimador Duplo 72Cm Inox 304,https://www.americanas.com.br/produto/5029675319,fogão 2 bocas guindani com queimador duplo 72cm inox 304,americanas,Fogão 2 Bocas Guindani Com Queimador Duplo 72Cm Inox 304,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Chegou o Novo MAGISTER: #Partiucozinha! O fogão da nossa geração. O mundo mudou. Sua cozinha evoluiu, mas o prazer de cozinhar continua o mesmo.",7897180505448,"R$ 1.649,89",Fogão Dako Magister 5 Bocas Preto com Mesa de Vidro - Bivolt,https://www.americanas.com.br/produto/3745505572,fogão dako magister 5 bocas preto com mesa de vidro - bivolt,americanas,Fogão Dako Magister 5 Bocas Preto com Mesa de Vidro  Bivolt,0,0,0,0,0,0.0,1,3,0.06,16,0.0625,0.021917808219178082
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O fogão Mônaco Plus é referência em praticidade e eficiência. Possui acendimento automático, mesa em aço inox sobreposta e forno Limpa Fácil, que não deixa a gordura grudar. O forno ainda conta com 1 grade deslizante e Grade Dupla em Aço Esmaltado. Este produto ainda conta com: Acendimento automático, acabamento em inox, forno com capacidade de 86,5 litros, vidro duplo, grade dupla em aço esmaltado, 2Q ramal 1,7kW, 2Q família de 2,0kW 1Q e mega chama de 3,0kW. TREMPE DUPLAMais estabilidade no manuseio das panelas. ACENDIMENTO automático TOTALRapidez e facilidade para acender o forno e os queimadores. Especificações Técnicas: Tensão (v) Volts: BivoltCapacidade do Forno: 86,5 litrosTipo de Gás: GLPCores: Preto e InoxDimensões Aproximadas: Dimensões sem embalagem (LxAxP) (cm): 75,0 x 88,6 x 58,5Peso: 30KgConteúdo de Embalagem:01Fogão Atlas Mônaco Plus 5 Bocas Preto - Bivolt01 ManualGarantia: 90 dias (3 Meses)",7897180505356,"R$ 338.506,20",Fogão Atlas Mônaco Plus 5 Bocas Preto - Bivolt,https://www.americanas.com.br/produto/4754822799,fogão atlas mônaco plus 5 bocas preto - bivolt,americanas,Fogão Atlas Mônaco Plus 5 Bocas Preto  Bivolt,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.012328767123287671
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão 5 Bocas Gran Cheff com Mesa de Vidro e Forno 110 Litros Fischer Modelo com 5 queimadores com tecnologia italiana de alta performance, sendo 1 rápido de 3000W de potência, é indicado para famílias que buscam agilidade no preparo das refeições e primam pela sofisticação e alta qualidade de seus equipamentos. Apresenta mesa de vidro temperado, tal como os consagrados cooktops Fischer, referência em todo o Brasil. Suas trempes esmaltadas facilitam a limpeza e harmonizam perfeitamente com design do conjunto. O forno vem com capacidade 110 Litros, possui esmaltação especial de fácil limpeza, porta com vidro duplo que impede a fuga de calor e economiza tempo e energia e dois estágios de abertura, o que o torna mais seguro. Possui 2 grades cromadas ajustáveis, deslizantes e removíveis. Apresenta luz interna para melhor visualização. Alta Performance Os queimadores possuem tecnologia italiana de alta eficiência e durabilidade. Além disso, possui com queimador rápido com 3.000 W de potência. Capacidade Com 110 L de capacidade, o forno é um dos maiores da categoria. Cabe toda a sua criatividade! Luz Interna A luz interna facilidade a visualização dos assados! Fácil Limpeza Com revestimento interno especial em Easy Clean, a limpeza fica muito mais fácil e prática. Características: Assa, doura, tosta, gratina e aquece Lâmpada interna que facilita a visualização dos assados, com proteção de vidro Controle de temperatura do forno: 190°C a 300°C Porta com abertura ergonômica Acendimento automático total, seguro, sem riscos de queimadura, basta pressionar e girar o manipulador e pressionar a tecla Queimadores com tecnologia italiana de alta eficiência e durabilidade Mesa de vidro temperado na cor preta Suporte da trempe esmaltado em easy clean preto Trempes esmaltadas com novo design e melhor encaixe para as panelas Manipuladores (botões) na cor preto removíveis Fogão com 5 queimadores: 1 queimador rápido (3000W) e 4 queimadores semirrápidos (1830W) Forno com 1 queimador (3300W) Puxador em alumínio escovado anodizado Laterais em aço pintado silver Porta com vidro duplo serigrafado e amplo visor Perfil frontal pré-pintado silver Pés que proporcionam maior estabilidade para o seu fogão 2 Grades cromadas, ajustáveis, deslizantes e removíveis Bandeja esmaltada para resíduos - removível Corpo interno com revestimento especial easy clean de fácil limpeza Válvula corta gás Sai de fábrica ajustado para glp Conversão do gás natural (gn) por fabricante ( vide manual de instruções) Produto Certificado pelo inmetro (Portaria 400) Classificação energética mesa: A (63) Classificação energética forno: A (43) Dimensões: Altura: 94,5 cm Largura: 76 cm Profundidade: 66,7 cm Peso: 48,95 kg Garantia do fornecedor: 12 meses",7896513318243,"R$ 2.664,78",Fogão 5 Bocas Gran Cheff Mesa de Vidro Forno 110L Fischer,https://www.americanas.com.br/produto/5009426681,fogão 5 bocas gran cheff mesa de vidro forno 110l fischer,americanas,Fogão 5 Bocas Gran Cheff Mesa de Vidro Forno 110L Fischer,0,0,0,0,0,0.0,0,0,0.0,223,0.004484304932735426,0.30547945205479454
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Modelo com tecnologia Italiana de alta performance, com Vidro Temperado e ainda suas tempres Esmaltadas? é de tirar o folego não é mesmo? Um fogão para que procura mais detalhes nas receitas, para trazer um grande resultado! Além de tudo, um modelo prático e bem planejado com um toque de sofisticação. Apresentamos a você o novo fogão da Fischer, o Gran Cheff! Suas trempes esmaltadas facilitam a limpeza e harmonizam perfeitamente com design do conjunto, o forno vem com capacidade 110 Litros, dando mais disponibilidade a receita maior em tamanho e duração de preparo. Possui esmaltação especial de fácil limpeza, porta com Vidro Duplo que impede a fuga de calor e economiza tempo e energia e dois estágios de abertura, o que o torna mais seguro! Além de tudo, possui 2 grades cromadas ajustáveis, deslizantes e removíveis, com a luz interna nunca ficou tão fácil a visualização, dos seus alimentos! Um excelente Produto para sua casa, não vai perder essa, vai? E com a Tripla Chama oferece mais potência, rapidez e desempenho nas receitas e nos seus pratos! O melhor da sua cozinha está na Schumann! Vem pra cá, realiza! Ajustado para glp, em caso de Conversão para Gás Natural (gn) é gratuita (Manual de Instruções).",7896513318243,"R$ 1.934,43",Fogão 5B Fischer Gran Cheff Grill Auto Acendimento Inox 220V,https://www.americanas.com.br/produto/4202970881,fogão 5b fischer gran cheff grill auto acendimento inox 220v,americanas,Fogão 5B Fischer Gran Cheff Grill Auto Acendimento Inox 220V,0,0,0,0,0,0.0,1,1,0.02,20,0.05,0.0273972602739726
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O fogão Glem Matrix 90 cm foi premiado pelo Good Design Award, um dos mais antigos e prestigiosos prêmios australianos de design e inovação. A tecnologia e a estética dos produtos Glem reforçam seu valor absoluto, uma rigorosa e emblemática imagem do Made in Italy. O fogão Glem Matrix 90 cm oferece alto desempenho da mesa de cocção equipada com 5 queimadores semi profissionais em alumínio, sendo um central multi chama de 4,0 kW. O modelo atende com eficiência todos os tipos de preparos desde simples aquecimentos até receitas bem elaboradas com alto padrão de exigência. Além disso, trempes robustas de ferro Ghisa em formato conjugado e desenhadas em linha auxiliam no manuseio de utensílios com segurança e conforto. Um inteligente e intuitivo painel de controle orienta o gourmet a operar facilmente a mesa de cocção e a utilizar as multifunções do forno elétrico. Manípulos especialmente projetados para serem operados com apenas uma das mãos possibilitam o acendimento super automático de cada queimador. Basta pressionar e girar! Para o forno, disponibiliza dois manípulos, um para selecionar funções e outro para ajustar temperaturas. Já o programador analógico start/end of cooking disponibiliza um manípulo que complemento o uso do forno com ajustes de tempo manual e finalização automática. Cada queimador possui um avançado e eficiente sistema de segurança que corta o fornecimento de gás em até 10 segundos após detectar que uma das chamas se apagou.com porta de vidro duplo, o calor do forno fica confinado internamente reduzindo o aquecimento da parte externa. Quando a parte externa atinge a temperatura de 60ºC, um ventilador de arrefecimento é acionado automaticamente mantendo o equipamento em equilíbrio e em funcionamento. O fogão Glem Matrix 90 cm foi premiado pelo Good Design Award, um dos mais antigos e prestigiosos prêmios de design e inovação. Os Good Design Awards são atribuídos aos produtos que mais se distinguem pela qualidade de design, dentro de uma grande variedade de categorias criativas e setores industriais. Medindo 90 cm x 60 cm, selado em aço inoxidável, moderno acabamento do painel de controle, marcante presença dos manípulos e puxador em alumínio anodizado com molduras em metal sati nado, destacam sua característica jovial e proporcionam uma estética refinada para cozinhas contemporâneas que exigem novas soluções de design para interiores. O forno elétrico de 120 litros oferece 8 funções de cocção: lâmpada; convecção superior + convecção inferior; convecção inferior + turbo; grill; convecção superior + Grill; convecção superior + Grill + turbo; turbo; descongelamento. com turbo, proporciona maior poder de cocção distribuindo o calor de forma equilibrada por toda a cavidade interna do forno. Esta função permite que os preparos sejam cozidos uniformemente conservando o sabor e o aroma de cada alimento. Além disso, o forno atinge a temperatura máxima de 250°C garantindo o preparo de várias receitas simultaneamente em diferentes níveis de cocção. Um potente Grill elétrico com tecnologia infrared converte o forno em uma eficiente churrasqueira. Em até 5 minutos, o grill atinge o ponto de incandescência, estado semelhante à brasas de carvão que emitem raios infravermelhos, ideal para assar grandes postas de carnes e gratinar alimentos sem fumaça. O grill é um excelente recurso para chefs que desejam explorar a máxima essência dos sabores e apresentar um belo visual culinário. Combinando-o com as funções turbo e convecção inferior, o forno proporciona a experiência marcante de cozinhar em grande quantidade com excelente desempenho de recursos.",8054383964451,"R$ 28.490,00",Fogao glem matrix 5 bocas com forno elétrico 120 litros inox 90CM 220V - GLMMQB612VI,https://www.americanas.com.br/produto/1273061001,fogao glem matrix 5 bocas com forno elétrico 120 litros inox 90cm 220v - glmmqb612vi,americanas,Fogao glem matrix 5 bocas com forno elétrico 120 litros inox 90CM 220V  GLMMQB612VI,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,,7891129264502,"R$ 1.937,00",Fogão Brastemp BFS6N 6 Bocas com Botões Removíveis e Exclusivo Aro Protetor Branco - Bivolt,https://www.americanas.com.br/produto/133666586,fogão brastemp bfs6n 6 bocas com botões removíveis e exclusivo aro protetor branco - bivolt,americanas,Fogão Brastemp BFS6N 6 Bocas com Botões Removíveis e Exclusivo Aro Protetor Branco  Bivolt,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.02054794520547945
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O modelo de forno Dako Turbo Glass com 4 bocas de aço e vidro traz modernidade e precisão para suas receitas. Por ser de piso, além do design preto que trará modernidade à cozinha onde quer que seja, este é mais do que um aparelho doméstico bonito, com um toque no Display Digital, você controla o tempo de desligamento do forno e do grill; Informações Técnicas: Marca: Dako; Modelo: DP4VTP-PF0 4Q; Linha: Dako Turbo Glass; Tipo: de Piso; Quantidade de bocas:4; Alimentação: a Gás; Tipo de gás: GLP; Sistema de gás conversível: para Gás Natural; Tipo de acendimento: Super automático; Material da mesa: Aço; Tipo de queimadores:1 Tripla / 1 Smart; Painel: Top Control; Tipo de forno: Simples; Alimentação do forno: a Gás; Capacidade do forno:82,5L; Tipo de porta do forno: Balanceada, Fria; Tipo de vidro do forno: Duplo; Proteção térmica: Traseira; Voltagem: Bivolt; Material: Aço; Cor: Preto; *Imagens meramente ilustrativas*",7897180503024,"R$ 3.671,85",Fogao Dako 4B Turbo Glass Preto DP4VTP PF0,https://www.americanas.com.br/produto/4973301723,fogao dako 4b turbo glass preto dp4vtp pf0,americanas,Fogao Dako 4B Turbo Glass Preto DP4VTP PF0,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0027397260273972603
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Capacidade forno (l): 96 Dimensões com embalagem (LxAxP) (cm): 81,4 x 100 x 77,7 Potência queimadores (w): 1800 Prateleiras: 2 Acendimento: Automático Funcionamento: Gás Acabamento da Mesa: Inox Tipo: Piso Tampa: Sim Marca: Brastemp Bocas: 6 bocas Luz de forno: Sim Timer: Não possui Grill: Não Diferenciais: Botão removível Trava de segurança: Não Pés: Sim Termostato: Não Bandeja coletora de resíduos: Não Cor: Branco Tipo: Fogão Eficiência: A Garantia: 12 meses",7891129264502,"R$ 3.631,20",Fogao 6B brastemp acend. automatico - BFS6NCBUNA,https://www.americanas.com.br/produto/4409283595,fogao 6b brastemp acend. automatico - bfs6ncbuna,americanas,Fogao 6B brastemp acend automatico  BFS6NCBUNA,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0027397260273972603
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão mueller 5 bocas decorato vetro automatico mesa de vidro tripla chama Tenha um fogão bonito, eficiente em sua cozinha, e expanda sua criatividade, descobrindo habilidades e aperfeiçoando sabores com o Fogão Decorato Vetro da Mueller. Confira mais detalhes: Uma mesa eficiente e completa Tenha diferentes tamanhos de queimadores que proporciona uma variedade de opções para diferentes ocasiões. Suas grades de fero fundido possui um design especial para mover suas panelas com segurança. Uma linda mesa de vidro temperado para dar um toque de requinte a sua cozinha Forno com grande capacidade Seu forno possui uma capacidade de 98 litros, com um acabamento interno com a tecnologia Total clean que facilita na hora de fazer a limpeza, sem falar nas suas duas prateleiras de altura ajustável. Sobre a marca: Mueller, sua família merece! Há 71 anos no mercado, a Mueller é referência em eletrodomésticos, e foi responsável pela criação da primeira lavadora de roupas do Brasil. Hoje a marca é reconhecida dentro e fora do país. Prezando o compromisso com o consumidor, a Mueller se destaca por buscar soluções inteligentes para o dia a dia das pessoas. Atua na prevenção da poluição, reduzindo a geração de resíduos na intenção de promover atitudes sustentáveis, tornando-se ambientalmente responsável. Características: Marca: Mueller Modelo: Decorato Vetro Tipo: Fogão de piso Quantidade de bocas: 5 bocas Acendimento Automático Material da mesa: Vidro temperado Funcionamento: glp - A conversão para gn precisa ser adaptada, conforme consta no manual do produto Tipo de queimadores: Ultra chama, tripla chama, família e médio Material das trempes: Ferro Fundido Manípulos removíveis: Sim Tampa de vidro: Não Capacidade do forno: 98 litros Prateleiras do forno: 2 prateleiras de altura ajustável Luz no forno: Sim Forno autolimpante: Não Acabamento do forno: Total clean Timer: Não Grill: Não Relógio: Não Termostato: Não Bandeja coletora de resíduos: Não Forno duplo: Não Válvula de segurança no forno: Sim Pés: Sim Eficiência energética: a Potência dos queimadores: Tripla chama: 3700W Ultra chama: 2600W Família: 2000W Médio: 1700W Observações: Não acompanha lâmpada Conteúdo da embalagem: 01 Fogão e manual de instruções Dimensões: Altura: 95 cm Largura: 75 cm Profundidade: 62 cm Peso: 35,90 kg Garantia do fornecedor: 12 meses (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante). Detalhes sobre a compra: Fique de olho: siga sempre as orientações do fabricante e utilize seu produto de acordo com o manual. A empresa não se responsabiliza pelo mau uso do produto, o que pode causar perda da garantia. #8239; Não nos encarregamos, no ato da entrega, por montagens e desmontagens, subir escadas/elevadores ou transporte por guincho para apartamentos. Eventuais despesas são de responsabilidade do cliente. O valor divulgado é unitário e a imagem é meramente ilustrativa. Precisou trocar ou devolver? O prazo é de 7 dias a partir do recebimento do produto - Lei nº 8.078 Sempre confira no ato da entrega.",7908156903233,"R$ 1.536,51",Fogão Mueller 5 Bocas Decorato Vetro Automático Mesa de Vidro Tripla Chama,https://www.americanas.com.br/produto/4672646429,fogão mueller 5 bocas decorato vetro automático mesa de vidro tripla chama,americanas,Fogão Mueller 5 Bocas Decorato Vetro Automático Mesa de Vidro Tripla Chama,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.015068493150684932
